language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
vi,1210,vườn,garden,garden,,3409,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1210,https://github.com/tabidots/vn-freqs,vườn,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,vườn,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1211,luật sư,a lawyer; a type of priest,a lawyer; a type of priest,,3407,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1211,https://github.com/tabidots/vn-freqs,luật sư,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,luật sư,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1212,thủ tục,procedure; formalities,procedure; formalities,,3405,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1212,https://github.com/tabidots/vn-freqs,thủ tục,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,thủ tục,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1213,đống,"heap, pile","heap, pile",,3405,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1213,https://github.com/tabidots/vn-freqs,đống,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,đống,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1214,buộc,to tie an object or seal a container by tying; compare trói (“to tie or bind a person or animal”) and thắt (“to tighten with a string or rope”); to force; to compel,to tie an object or seal a container by tying; compare trói (“to tie or bind a person or animal”) and thắt (“to tighten with a string or rope”); to force; to compel,,3403,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1214,https://github.com/tabidots/vn-freqs,buộc,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,buộc,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1215,tấn,a tonne (1000 kilograms),a tonne (1000 kilograms),,3403,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1215,https://github.com/tabidots/vn-freqs,tấn,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tấn,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1216,tình cảm,sentimental; emotional; affection; the capability of having affection; goodwill acquired through money or gifts,sentimental; emotional; affection; the capability of having affection; goodwill acquired through money or gifts,,3401,count,"adjective, noun",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1216,https://github.com/tabidots/vn-freqs,tình cảm,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tình cảm,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1217,khuyên,"to advise or recommend; ring, now chiefly earring; white-eye, any of the passerine birds of the family Zosteropidae, native to Africa, Asia, and Australasia, typically having a ring of tiny white feathers around their eyes","to advise or recommend; ring, now chiefly earring; white-eye, any of the passerine birds of the family Zosteropidae, native to Africa, Asia, and Australasia, typically having a ring of tiny white feathers around their eyes",,3397,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1217,https://github.com/tabidots/vn-freqs,khuyên,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,khuyên,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1218,tương tự,"similar to, alike to","similar to, alike to",,3394,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1218,https://github.com/tabidots/vn-freqs,tương tự,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tương tự,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1219,sửa,"to repair, to correct, to put right","to repair, to correct, to put right",,3389,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1219,https://github.com/tabidots/vn-freqs,sửa,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,sửa,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1220,tốt đẹp,good; fine,good; fine,,3389,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1220,https://github.com/tabidots/vn-freqs,tốt đẹp,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tốt đẹp,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1221,lương,victuals; food supplies; salary; earnings,victuals; food supplies; salary; earnings,,3387,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1221,https://github.com/tabidots/vn-freqs,lương,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,lương,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1222,ngang,"to match; to be equal; across, as opposed to along; horizontal; to the side","to match; to be equal; across, as opposed to along; horizontal; to the side",,3377,count,"adjective, adverb, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1222,https://github.com/tabidots/vn-freqs,ngang,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,ngang,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1223,nắng,sunny; sunshine,sunny; sunshine,,3377,count,"adjective, noun",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1223,https://github.com/tabidots/vn-freqs,nắng,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nắng,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1224,chiến lược,strategic; strategy,strategic; strategy,,3375,count,"adjective, noun",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1224,https://github.com/tabidots/vn-freqs,chiến lược,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,chiến lược,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1225,hôm qua,yesterday,yesterday,,3371,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1225,https://github.com/tabidots/vn-freqs,hôm qua,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,hôm qua,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1226,quỹ,alternative form of quĩ,alternative form of quĩ,,3369,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1226,https://github.com/tabidots/vn-freqs,quỹ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,quỹ,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1227,cơm,"to walk away with; to steal; tasteless (not sour, or only slightly sweet); cooked non-glutinous rice; a rice meal","to walk away with; to steal; tasteless (not sour, or only slightly sweet); cooked non-glutinous rice; a rice meal",,3362,count,"adjective, noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1227,https://github.com/tabidots/vn-freqs,cơm,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,cơm,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1228,ném,"to throw, fling, cast, chuck","to throw, fling, cast, chuck",,3358,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1228,https://github.com/tabidots/vn-freqs,ném,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,ném,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1229,vỡ,to break into pieces; broken into pieces,to break into pieces; broken into pieces,,3354,count,"adjective, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1229,https://github.com/tabidots/vn-freqs,vỡ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,vỡ,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1230,xuất sắc,"outstanding; excellent; remarkable; ""excellent"", above giỏi (“good”), khá (“decent”), trung bình (“average”), yếu (“poor”) and kém (“terrible”)","outstanding; excellent; remarkable; ""excellent"", above giỏi (“good”), khá (“decent”), trung bình (“average”), yếu (“poor”) and kém (“terrible”)",,3351,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1230,https://github.com/tabidots/vn-freqs,xuất sắc,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,xuất sắc,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1231,mảnh,thin; frail,thin; frail,,3350,count,"adjective, classifier",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1231,https://github.com/tabidots/vn-freqs,mảnh,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,mảnh,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1232,bếp,"stove, cooker; kitchen","stove, cooker; kitchen",,3348,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1232,https://github.com/tabidots/vn-freqs,bếp,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,bếp,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1233,dấu hiệu,a telltale sign,a telltale sign,,3348,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1233,https://github.com/tabidots/vn-freqs,dấu hiệu,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,dấu hiệu,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1234,muộn,late; tardy,late; tardy,,3347,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1234,https://github.com/tabidots/vn-freqs,muộn,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,muộn,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1235,nhà trường,school (generally speaking); school authority; school administration,school (generally speaking); school authority; school administration,,3347,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1235,https://github.com/tabidots/vn-freqs,nhà trường,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nhà trường,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1236,biện pháp,method; measure,method; measure,,3345,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1236,https://github.com/tabidots/vn-freqs,biện pháp,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,biện pháp,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1237,thanh tra,to inspect; to check; to investigate; official inspector,to inspect; to check; to investigate; official inspector,,3345,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1237,https://github.com/tabidots/vn-freqs,thanh tra,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,thanh tra,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1238,điều chỉnh,to change for a desired outcome; to adjust,to change for a desired outcome; to adjust,,3341,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1238,https://github.com/tabidots/vn-freqs,điều chỉnh,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,điều chỉnh,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1239,nộp,"to hand in; to pay (taxes, fine, etc.)","to hand in; to pay (taxes, fine, etc.)",,3337,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1239,https://github.com/tabidots/vn-freqs,nộp,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nộp,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1240,du khách,a tourist or traveler,a tourist or traveler,,3332,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1240,https://github.com/tabidots/vn-freqs,du khách,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,du khách,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1241,tai,ear,ear,,3330,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1241,https://github.com/tabidots/vn-freqs,tai,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tai,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1242,tận,"first-hand, with your very own senses, or right there and then; all the way there and very far from here to the upmost; to the upmost","first-hand, with your very own senses, or right there and then; all the way there and very far from here to the upmost; to the upmost",,3330,count,adverb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1242,https://github.com/tabidots/vn-freqs,tận,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tận,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1243,nỗ lực,to strive; to endeavor; great effort; endeavor,to strive; to endeavor; great effort; endeavor,,3324,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1243,https://github.com/tabidots/vn-freqs,nỗ lực,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nỗ lực,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1244,cảm nhận,to feel; to sense; to detect; thoughts; evaluation,to feel; to sense; to detect; thoughts; evaluation,,3322,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1244,https://github.com/tabidots/vn-freqs,cảm nhận,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,cảm nhận,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1245,nguy cơ,"the risk, odds or likelihood of something disastrous happening","the risk, odds or likelihood of something disastrous happening",,3318,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1245,https://github.com/tabidots/vn-freqs,nguy cơ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nguy cơ,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1246,bầu,to be pregnant; to vote; to elect; pregnant,to be pregnant; to vote; to elect; pregnant,,3314,count,"adjective, noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1246,https://github.com/tabidots/vn-freqs,bầu,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,bầu,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1247,nhà hàng,"a restaurant that accommodates large numbers of people, is often swanky, but is not necessarily for fine dining","a restaurant that accommodates large numbers of people, is often swanky, but is not necessarily for fine dining",,3305,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1247,https://github.com/tabidots/vn-freqs,nhà hàng,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nhà hàng,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1248,mã,code (short symbol); cipher; code (method of transforming a text in order to conceal its meaning); code (computer instructions); Chinese numerals,code (short symbol); cipher; code (method of transforming a text in order to conceal its meaning); code (computer instructions); Chinese numerals,,3300,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1248,https://github.com/tabidots/vn-freqs,mã,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,mã,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1249,hỏng,broken; out of order; failed; unsuccessful; spoiled; bad-mannered; corrupt; immoral,broken; out of order; failed; unsuccessful; spoiled; bad-mannered; corrupt; immoral,,3298,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1249,https://github.com/tabidots/vn-freqs,hỏng,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,hỏng,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1250,kịp,in time; as equal,in time; as equal,,3288,count,adverb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1250,https://github.com/tabidots/vn-freqs,kịp,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,kịp,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1251,trận đấu,a match; competition; a battle; fight,a match; competition; a battle; fight,,3287,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1251,https://github.com/tabidots/vn-freqs,trận đấu,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,trận đấu,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1252,đàn,"to play (a string instrument); large number of animals associated together in a group: flock, herd, school (of fish), murder (of crows), etc; a number of musical instruments (properly a string instrument, though used for a few non-string instruments); raised ground or high platform for worship","to play (a string instrument); large number of animals associated together in a group: flock, herd, school (of fish), murder (of crows), etc; a number of musical instruments (properly a string instrument, though used for a few non-string instruments); raised ground or high platform for worship",,3285,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1252,https://github.com/tabidots/vn-freqs,đàn,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,đàn,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1253,khác biệt,different,different,,3281,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1253,https://github.com/tabidots/vn-freqs,khác biệt,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,khác biệt,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1254,phí,to waste; to squander; to spend; fee; expenses,to waste; to squander; to spend; fee; expenses,,3279,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1254,https://github.com/tabidots/vn-freqs,phí,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,phí,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1255,nghiêm túc,serious,serious,,3278,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1255,https://github.com/tabidots/vn-freqs,nghiêm túc,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nghiêm túc,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1256,gắn,to glue (together); to stick (together); to paste (together); to link; to attach,to glue (together); to stick (together); to paste (together); to link; to attach,,3275,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1256,https://github.com/tabidots/vn-freqs,gắn,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,gắn,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1257,hợp lý,Alternative spelling of hợp lí,Alternative spelling of hợp lí,,3275,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1257,https://github.com/tabidots/vn-freqs,hợp lý,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,hợp lý,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1258,đốt,to set fire to; to set ablaze; to ignite; to sting; joint; segment; internode,to set fire to; to set ablaze; to ignite; to sting; joint; segment; internode,,3273,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1258,https://github.com/tabidots/vn-freqs,đốt,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,đốt,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1259,duy trì,"to maintain, to support, to keep up, to uphold; to keep alive","to maintain, to support, to keep up, to uphold; to keep alive",,3270,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1259,https://github.com/tabidots/vn-freqs,duy trì,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,duy trì,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1260,xây,to build,to build,,3270,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1260,https://github.com/tabidots/vn-freqs,xây,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,xây,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1261,tác động,to have an effect (on); to influence; to affect; effect; impact; influence; action,to have an effect (on); to influence; to affect; effect; impact; influence; action,,3269,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1261,https://github.com/tabidots/vn-freqs,tác động,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tác động,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1262,giày,"to trample; to tread underfoot; a non-sock, non-stockings piece of footwear that gives full coverage to the foot; a shoe, a boot, etc","to trample; to tread underfoot; a non-sock, non-stockings piece of footwear that gives full coverage to the foot; a shoe, a boot, etc",,3268,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1262,https://github.com/tabidots/vn-freqs,giày,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,giày,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1263,sẵn,ready; prepared,ready; prepared,,3263,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1263,https://github.com/tabidots/vn-freqs,sẵn,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,sẵn,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1264,giám sát,to supervise; to check; to oversee,to supervise; to check; to oversee,,3261,count,verb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1264,https://github.com/tabidots/vn-freqs,giám sát,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,giám sát,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1265,tiêu chuẩn,standard,standard,,3261,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1265,https://github.com/tabidots/vn-freqs,tiêu chuẩn,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,tiêu chuẩn,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1266,kỹ năng,Alternative spelling of kĩ năng,Alternative spelling of kĩ năng,,3255,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1266,https://github.com/tabidots/vn-freqs,kỹ năng,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,kỹ năng,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1267,trứng,egg (body housing an embryo; egg of domestic fowl as food item; ovum),egg (body housing an embryo; egg of domestic fowl as food item; ovum),,3254,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1267,https://github.com/tabidots/vn-freqs,trứng,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,trứng,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1268,nông nghiệp,agriculture,agriculture,,3252,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1268,https://github.com/tabidots/vn-freqs,nông nghiệp,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nông nghiệp,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1269,thế thì,so; then; in that case,so; then; in that case,,3250,count,adverb,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1269,https://github.com/tabidots/vn-freqs,thế thì,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,thế thì,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1270,yếu,"weak, feeble","weak, feeble",,3248,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1270,https://github.com/tabidots/vn-freqs,yếu,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,yếu,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1271,đói,hungry (desirous of food); having a strong desire for certain substances,hungry (desirous of food); having a strong desire for certain substances,,3241,count,adjective,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1271,https://github.com/tabidots/vn-freqs,đói,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,đói,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1272,phổ biến,to popularise; to publicise; popular; general; widespread,to popularise; to publicise; popular; general; widespread,,3240,count,"adjective, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1272,https://github.com/tabidots/vn-freqs,phổ biến,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,phổ biến,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1273,năng lực,work competence or capability,work competence or capability,,3239,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1273,https://github.com/tabidots/vn-freqs,năng lực,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,năng lực,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1274,nông dân,a peasant (member of the agriculture low class),a peasant (member of the agriculture low class),,3237,count,noun,,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1274,https://github.com/tabidots/vn-freqs,nông dân,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,nông dân,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
vi,1275,la,"to cry, to shout; to reprimand, to scold; horse–donkey hybrid; mule or hinny; la; A","to cry, to shout; to reprimand, to scold; horse–donkey hybrid; mule or hinny; la; A",,3231,count,"noun, verb",,,https://github.com/tabidots/vn-freqs,vn_freqs_mixed,estimated,1500,segmented_word,1275,https://github.com/tabidots/vn-freqs,la,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/,la,source_dictionary_gloss,https://kaikki.org/dictionary/Vietnamese/
