language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
yue,1,係,(Cantonese) to be; to connect; to relate to; to tie up,(Cantonese) to be; to connect; to relate to; to tie up,,3815,count,d | v,,hai6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,係,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,係,source_dictionary_gloss,https://cc-canto.org/
yue,2,啊,"modal particle ending sentence, showing affirmation; approval; surprise; appreciation","modal particle ending sentence, showing affirmation; approval; surprise; appreciation",,3504,count,e | u | y | y1,,aa3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,啊,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,啊,source_dictionary_gloss,https://cc-canto.org/
yue,3,我,I; me; my; us,I; me; my; us,,2434,count,r,,ngo5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,我,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,我,source_dictionary_gloss,https://cc-canto.org/
yue,4,噉,like this; such; in this way; like,like this; such; in this way; like,,2305,count,c | d | e | r | u | y,,gam2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,噉,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,噉,source_dictionary_gloss,https://cc-canto.org/
yue,5,你,"you (informal, as opposed to courteous 您nín [您]); can be used to refer to an unspecified person","you (informal, as opposed to courteous 您nín [您]); can be used to refer to an unspecified person",,2209,count,r,,nei5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,你,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,你,source_dictionary_gloss,https://cc-canto.org/
yue,6,呢,"(determiner) 1. this; 2. these; (slang) level; particle indicating that a previously asked question is to be applied to the preceding word (""What about ...?"", ""And ...?""); particle for inquiring about location (""Where is ...?""); particle signaling a pause, to emphasize the preceding words and allow the listener time to take them on board (""ok?"", ""are you with me?"")","(determiner) 1. this; 2. these; (slang) level; particle indicating that a previously asked question is to be applied to the preceding word (""What about ...?"", ""And ...?""); particle for inquiring about location (""Where is ...?""); particle signaling a pause, to emphasize the preceding words and allow the listener time to take them on board (""ok?"", ""are you with me?"")",,2065,count,c | n1 | y | y1,,ne1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,呢,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,呢,source_dictionary_gloss,https://cc-canto.org/
yue,7,佢,it (Cantonese); he; she; Mandarin equivalent: 他tā [他],it (Cantonese); he; she; Mandarin equivalent: 他tā [他],,1972,count,r,,keoi5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,佢,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,佢,source_dictionary_gloss,https://cc-canto.org/
yue,8,都,all; both; entirely; (used for emphasis) even,all; both; entirely; (used for emphasis) even,,1928,count,d,,dou1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,都,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,都,source_dictionary_gloss,https://cc-canto.org/
yue,9,唔,(Cantonese) not; oh (expression of agreement or surprise); to hold in mouth; to bite,(Cantonese) not; oh (expression of agreement or surprise); to hold in mouth; to bite,,1730,count,d | e | l1 | m | r,,m4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,唔,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,唔,source_dictionary_gloss,https://cc-canto.org/
yue,10,好,good; well; proper; good to,good; well; proper; good to,,1565,count,Ag | Mg | a | d | g2 | v | vu,,hou2 | hou3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,好,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,好,source_dictionary_gloss,https://cc-canto.org/
yue,11,喇,"(phonetic), such as in 'lama'; sentence-final particle, indicating now; for now; up to now","(phonetic), such as in 'lama'; sentence-final particle, indicating now; for now; up to now",,1501,count,u | y | y1,,laa1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,喇,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,喇,source_dictionary_gloss,https://cc-canto.org/
yue,12,𡃉,,,,1452,count,u | y | y1,,gaa3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,13,囖,a final exclamatory particle to express emphasis; exclamation; helplessness; reluctance,a final exclamatory particle to express emphasis; exclamation; helplessness; reluctance,,1340,count,e | y | y1,,lo1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,囖,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,囖,source_dictionary_gloss,https://cc-canto.org/
yue,14,就,"(verb)1. obey; (adverb) 1. since…then; 2. because of (something), then…; 3. soon; (adverb) exactly; at once; right away; only","(verb)1. obey; (adverb) 1. since…then; 2. because of (something), then…; 3. soon; (adverb) exactly; at once; right away; only",,1257,count,d | v,,zau6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,就,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,就,source_dictionary_gloss,https://cc-canto.org/
yue,15,啲,one's belonging (Cantonese); a little (Cantonese); some; few,one's belonging (Cantonese); a little (Cantonese); some; few,,1211,count,m | q | r | u,,di1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,啲,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,啲,source_dictionary_gloss,https://cc-canto.org/
yue,16,即係,"(adverb) same as; exactly as; equivalent to; 'which means' or 'which is to say', usually used before explanations","(adverb) same as; exactly as; equivalent to; 'which means' or 'which is to say', usually used before explanations",,1170,count,c | d,,zik1hai6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,即係,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,即係,source_dictionary_gloss,https://cc-canto.org/
yue,17,嘅,used as a possesive marker; that; which; who,used as a possesive marker; that; which; who,,1146,count,e | q | u | y | y1,,ge3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,嘅,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,嘅,source_dictionary_gloss,https://cc-canto.org/
yue,18,個,individual; this; that; size,individual; this; that; size,,1121,count,q | y,,go3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,個,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,個,source_dictionary_gloss,https://cc-canto.org/
yue,19,有,has or have; to have; there is; there are,has or have; to have; there is; there are,,1055,count,v | v1,,jau5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,有,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,有,source_dictionary_gloss,https://cc-canto.org/
yue,20,唔係,"(phrase; adverb; noun) no, not","(phrase; adverb; noun) no, not",,912,count,v,,m4hai6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,唔係,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,唔係,source_dictionary_gloss,https://cc-canto.org/
yue,21,喎,a final particle to express surprise; agreement; disagreement; tone of reminder or emphasis,a final particle to express surprise; agreement; disagreement; tone of reminder or emphasis,,853,count,u | y | y1,,wo3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,喎,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,喎,source_dictionary_gloss,https://cc-canto.org/
yue,22,又,(once) again; also; both... and; and yet,(once) again; also; both... and; and yet,,815,count,d,,jau6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,又,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,又,source_dictionary_gloss,https://cc-canto.org/
yue,23,一,one; single; a (article); as soon as,one; single; a (article); as soon as,,775,count,Dg | d | m,,jat1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,一,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,一,source_dictionary_gloss,https://cc-canto.org/
yue,24,嗰啲,(pronoun) those,(pronoun) those,,714,count,q | r,,go2di1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,嗰啲,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,嗰啲,source_dictionary_gloss,https://cc-canto.org/
yue,25,去,to go; to go to (a place); to cause to go or send (sb); (when used either before or after a verb) to go in order to do sth,to go; to go to (a place); to cause to go or send (sb); (when used either before or after a verb) to go in order to do sth,,711,count,p | t | v | vk,,heoi3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,去,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,去,source_dictionary_gloss,https://cc-canto.org/
yue,26,誒,hey (to express surprise); an exclamation of confirmation,hey (to express surprise); an exclamation of confirmation,,700,count,e,,e6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,誒,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,誒,source_dictionary_gloss,https://cc-canto.org/
yue,27,話,(verb) in charge; dialect; language; spoken words,(verb) in charge; dialect; language; spoken words,,690,count,n | v | y | y1,,waa2 | waa5 | waa6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,話,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,話,source_dictionary_gloss,https://cc-canto.org/
yue,28,但係,(conjunction) but,(conjunction) but,,686,count,c,,daan6hai6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,但係,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,但係,source_dictionary_gloss,https://cc-canto.org/
yue,29,冇,to not have (Cantonese); (adverb) 1. no; 2. nothing; Mandarin equivalent: 没有méiyǒu [没有],to not have (Cantonese); (adverb) 1. no; 2. nothing; Mandarin equivalent: 没有méiyǒu [没有],,661,count,d | v | v1,,mou5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,冇,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,冇,source_dictionary_gloss,https://cc-canto.org/
yue,30,咗,"Cantonese particle equivalent to 了le [了] or 过guò [过], a particle used to indicate perfective aspect for continuous state; completed actions; past events; change of situation","Cantonese particle equivalent to 了le [了] or 过guò [过], a particle used to indicate perfective aspect for continuous state; completed actions; past events; change of situation",,660,count,u,,zo2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,咗,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,咗,source_dictionary_gloss,https://cc-canto.org/
yue,31,到,(verb) reach; to (a place); until (a time); up to,(verb) reach; to (a place); until (a time); up to,,652,count,d | p | u | v,,dou2 | dou3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,到,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,到,source_dictionary_gloss,https://cc-canto.org/
yue,32,會,(noun) 1. seminar; 2. meeting; 3. party; 2. club; 3. membership; club; group; association M: 个gè [个],(noun) 1. seminar; 2. meeting; 3. party; 2. club; 3. membership; club; group; association M: 个gè [个],,632,count,d | n | v | vu,,wui2 | wui5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,會,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,會,source_dictionary_gloss,https://cc-canto.org/
yue,33,乜嘢,what? (Cantonese) (Mandarin equivalent: 什麼|什么[shen2 me5]),what? (Cantonese) (Mandarin equivalent: 什麼|什么[shen2 me5]),,596,count,n | r,,mat1je5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,乜嘢,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,乜嘢,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,34,喀,,,,591,count,e,,haak6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,35,人,man; person; people M: 个gè [个]; 位wèi [位],man; person; people M: 个gè [个]; 位wèi [位],,582,count,n,,jan2 | jan4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,人,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,人,source_dictionary_gloss,https://cc-canto.org/
yue,36,幾,(adverb) what (time); how much; how many; several,(adverb) what (time); how much; how many; several,,577,count,d | m | r,,gei2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,幾,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,幾,source_dictionary_gloss,https://cc-canto.org/
yue,37,吖,"phonetic a, similar to 呵; -azine, see 吖嗪āqín [吖嗪]; final particle expressing consent and denial, liveliness and irritation","phonetic a, similar to 呵; -azine, see 吖嗪āqín [吖嗪]; final particle expressing consent and denial, liveliness and irritation",,565,count,e | y | y1,,aa1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,吖,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,吖,source_dictionary_gloss,https://cc-canto.org/
yue,38,嗎,"(question particle for ""yes-no"" questions), final interrogative particle","(question particle for ""yes-no"" questions), final interrogative particle",,563,count,y | y1,,maa3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,嗎,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,嗎,source_dictionary_gloss,https://cc-canto.org/
yue,39,知,knowledge; (verb); to inform; (adjective) close or bosom (friend); to know; to be aware,knowledge; (verb); to inform; (adjective) close or bosom (friend); to know; to be aware,,537,count,g1 | v,,zi1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,知,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,知,source_dictionary_gloss,https://cc-canto.org/
yue,40,噉樣,(phrase; pronoun) means 'like this'; that way; this way e.g. 佢噉樣唔得 He shouldn't do it like this; in that case; for that reason; since that is the case; then,(phrase; pronoun) means 'like this'; that way; this way e.g. 佢噉樣唔得 He shouldn't do it like this; in that case; for that reason; since that is the case; then,,530,count,c | r | y,,gam2joeng2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,噉樣,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,噉樣,source_dictionary_gloss,https://cc-canto.org/
yue,41,嚹,,,,528,count,y | y1,,laa3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,42,覺得,to think that ...; to feel that; to feel (uncomfortable etc),to think that ...; to feel that; to feel (uncomfortable etc),,522,count,v,,gok3dak1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,觉得,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,觉得,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,43,講,(verb) to tell,(verb) to tell,,493,count,v,,gong2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,講,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,講,source_dictionary_gloss,https://cc-canto.org/
yue,44,要,important; vital; to want; to ask for,important; vital; to want; to ask for,,491,count,v | vu,,jiu3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,要,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,要,source_dictionary_gloss,https://cc-canto.org/
yue,45,真係,really; very,really; very,,484,count,c | d,,zan1hai6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,真係,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,真係,source_dictionary_gloss,https://cc-canto.org/
yue,46,嘢,matter (Cantonese); thing; see also 乜嘢miēyě [乜嘢]; a derogatory way to refer to a person,matter (Cantonese); thing; see also 乜嘢miēyě [乜嘢]; a derogatory way to refer to a person,,482,count,n | q | y,,je5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,嘢,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,嘢,source_dictionary_gloss,https://cc-canto.org/
yue,47,做,to do; to make; to produce; to write,to do; to make; to produce; to write,,459,count,v,,zou6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,做,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,做,source_dictionary_gloss,https://cc-canto.org/
yue,48,睇,to look at (Cantonese); (verb) to catch; to look down upon (classical); to see,to look at (Cantonese); (verb) to catch; to look down upon (classical); to see,,450,count,v,,tai2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,睇,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,睇,source_dictionary_gloss,https://cc-canto.org/
yue,49,哦,an interjection to indicate acknowledgement or understanding,an interjection to indicate acknowledgement or understanding,,433,count,e,,o3 | o4 | o5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,哦,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,哦,source_dictionary_gloss,https://cc-canto.org/
yue,50,得,"(adverb) 1. Ok, 2. Yes; structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc; to obtain; to acquire","(adverb) 1. Ok, 2. Yes; structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc; to obtain; to acquire",,427,count,a | d | g2 | u | v | vu,,dak1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,得,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,得,source_dictionary_gloss,https://cc-canto.org/
yue,51,咁,"so (Cantonese); (adverb) too (used before an adjective); Mandarin equivalent: 这样zhèyàng [这样], like this","so (Cantonese); (adverb) too (used before an adjective); Mandarin equivalent: 这样zhèyàng [这样], like this",,400,count,d | r | u,,gam3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,咁,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,咁,source_dictionary_gloss,https://cc-canto.org/
yue,52,呀,,,,385,count,e | y | y1,,aa4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,53,俾,to cause; to enable; phonetic bi; so that,to cause; to enable; phonetic bi; so that,,384,count,p | v | vu,,bei2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,俾,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,俾,source_dictionary_gloss,https://cc-canto.org/
yue,54,咪,sound for calling a cat; meow; to swot; to cram for an exam,sound for calling a cat; meow; to swot; to cram for an exam,,371,count,c | d | n | r | v | vu | y1,,mai1 | mai5 | mai6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,咪,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,咪,source_dictionary_gloss,https://cc-canto.org/
yue,55,𠻺,,,,365,count,c | d | e | u | y | y1,,aa6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,56,嗰,those (Cantonese); that; Mandarin equivalent: 那nà [那],those (Cantonese); that; Mandarin equivalent: 那nà [那],,361,count,r,,go2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,嗰,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,嗰,source_dictionary_gloss,https://cc-canto.org/
yue,57,𠸏,,,,354,count,u | y | y1,,ge2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,58,來,,,,353,count,Ng | p | v | vk | y | y1,,lai4 | loi4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,59,過,(noun) 1. fault; 2. mistake; (experienced action marker); to cross; to go over,(noun) 1. fault; 2. mistake; (experienced action marker); to cross; to go over,,345,count,n | u | v,,gwo3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,過,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,過,source_dictionary_gloss,https://cc-canto.org/
yue,60,跟住,and then; and after,and then; and after,,343,count,c | v,,gan1zyu6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,跟住,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,跟住,source_dictionary_gloss,https://cc-canto.org/
yue,61,喺,"to be at, in or on (Cantonese); Mandarin equivalent: 在[zai4]","to be at, in or on (Cantonese); Mandarin equivalent: 在[zai4]",,339,count,p | r | v,,hai2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,喺,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,喺,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,62,好似,(adjective) similar,(adjective) similar,,339,count,d | v | z,,hou2ci5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,好似,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,好似,source_dictionary_gloss,https://cc-canto.org/
yue,63,其實,actually; in fact; really,actually; in fact; really,,334,count,c | d,,kei4sat6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,其实,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,其实,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,64,下,"measure word to show the frequency of an action; down; downwards; below, under, underneath","measure word to show the frequency of an action; down; downwards; below, under, underneath",,327,count,f | q | u,,haa5 | haa6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,下,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,下,source_dictionary_gloss,https://cc-canto.org/
yue,65,而家,(adverb) right now; now; this moment,(adverb) right now; now; this moment,,326,count,t,,ji4gaa1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,而家,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,而家,source_dictionary_gloss,https://cc-canto.org/
yue,66,買,to buy; to purchase; to bribe; to persuade,to buy; to purchase; to bribe; to persuade,,322,count,v,,maai5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,買,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,買,source_dictionary_gloss,https://cc-canto.org/
yue,67,嗯,,,,311,count,e,,m6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,68,嗰個,(pronoun) that; that one,(pronoun) that; that one,,306,count,q | r,,go2go3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,嗰個,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,嗰個,source_dictionary_gloss,https://cc-canto.org/
yue,69,我哋,(pronoun) we; us,(pronoun) we; us,,305,count,r,,ngo5dei6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,我哋,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,我哋,source_dictionary_gloss,https://cc-canto.org/
yue,70,返,to go to one's school or office; to resume an interrupted action (when placed after a verb); added after a verb to imply that the action is for the better or is with good intentions; to return (to),to go to one's school or office; to resume an interrupted action (when placed after a verb); added after a verb to imply that the action is for the better or is with good intentions; to return (to),,302,count,u | v,,faan1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,500,segmented_word,,https://github.com/fcbond/hkcancor,返,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,返,source_dictionary_gloss,https://cc-canto.org/
